4.613417685031890869e-01 -7.672351598739624023e-01 4.455491006374359131e-01
6.526641845703125000e-01 6.336516141891479492e-01 4.153493940830230713e-01
-6.009935736656188965e-01 9.917591512203216553e-02 7.930768132209777832e-01
