-9.663742184638977051e-01 -1.251503732055425644e-02 2.568350732326507568e-01
1.370782256126403809e-01 8.199838399887084961e-01 5.557301640510559082e-01
-2.175555974245071411e-01 5.722497701644897461e-01 -7.906957268714904785e-01
